,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{eff}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z
0,49861440000.0,51162960000.0,411681260000.0,28.781115,7.8417964,211.04991,111.1677,512793870000.0,0.5
1,4576476000.0,64007310000.0,482204300000.0,23.58883,1.4190396,290.64676,129.28653,550972200000.0,0.5
2,8309998000.0,70159030000.0,368824500000.0,24.677858,2.3034365,285.4178,113.90402,447446020000.0,0.5
3,18306505000.0,35181433000.0,271353870000.0,22.899715,3.3005934,181.85635,95.47366,324875200000.0,0.5
4,26433255000.0,16089913000.0,216735970000.0,23.004526,4.343979,156.63574,86.5019,259276030000.0,0.5
5,2894766800.0,29492144000.0,217011400000.0,20.482601,1.1641908,215.91606,97.30806,249505630000.0,0.5
6,5270672400.0,13644110000.0,141007550000.0,20.62737,2.0990148,162.53804,77.86076,159966800000.0,0.5
7,2163147300.0,16865204000.0,118302990000.0,16.648232,0.60055727,147.89644,74.75412,137360710000.0,0.5
8,10691808000.0,8558040600.0,137797750000.0,20.3385,1.7424724,133.81995,78.82499,157069310000.0,0.5
9,3766557700.0,15302598000.0,115736600000.0,18.006233,0.79390734,151.29199,73.73173,134839790000.0,0.5
10,2761910300.0,15511162000.0,112218710000.0,13.459064,0.7088512,159.95294,79.13723,130532024000.0,0.5
11,2373970200.0,9619783000.0,97321760000.0,16.224964,0.5577902,124.69787,69.38526,109341890000.0,0.5
12,841101900.0,12009167000.0,58359026000.0,7.9270964,0.3793916,147.4269,77.62746,71249890000.0,0.5
13,851922500.0,7043415600.0,83027395000.0,20.613077,0.2918663,108.955956,58.74835,90933730000.0,0.5
14,1834616000.0,3123927000.0,94041180000.0,24.755865,0.27675068,97.79531,54.620308,99010900000.0,0.5
15,2808472000.0,2547916800.0,81726054000.0,21.518412,0.22314301,99.35253,55.28709,87095690000.0,0.5
16,2785558500.0,3433428200.0,57698830000.0,14.449924,0.6106505,102.155235,54.71043,63926360000.0,0.5
17,7216685600.0,836162300.0,45155463000.0,15.804452,0.46957996,86.19996,49.2086,53210247000.0,0.5
18,4313563000.0,1080479200.0,52210310000.0,18.54013,0.40504098,86.81407,46.847317,57605562000.0,0.5
19,839540500.0,2921298200.0,51606376000.0,16.59177,0.1345467,91.354126,48.602074,55379990000.0,0.5
20,2821212200.0,293857760.0,59268790000.0,24.788311,0.06221656,75.55039,41.934315,62385795000.0,0.5
21,2910407700.0,376472030.0,54003970000.0,25.57362,0.03149955,69.8358,41.514904,57292923000.0,0.5
22,4029786000.0,1127898900.0,41092620000.0,18.14421,0.20269354,76.60732,41.50763,46250308000.0,0.5
23,506077540.0,3185793500.0,40624808000.0,12.022474,0.12399399,90.11563,51.748615,44323770000.0,0.5
24,724625700.0,2219561200.0,40465994000.0,13.001863,0.15695533,89.808685,50.51833,43418087000.0,0.5
25,811156540.0,850576400.0,45818843000.0,16.923643,0.14102249,80.032555,46.1372,47484334000.0,0.5
26,371204480.0,1249370400.0,42722476000.0,14.958717,0.07719905,79.955315,47.612267,44348854000.0,0.5
27,361512450.0,269685570.0,47055303000.0,23.248343,0.020416712,68.89863,39.747192,47688393000.0,0.5
28,1567800000.0,926203200.0,36073734000.0,16.857412,0.10808865,71.924835,39.56008,38567740000.0,0.5
29,1934257800.0,121009250.0,39175545000.0,21.900621,0.07891866,67.28256,37.18186,41230810000.0,0.5
30,2401538000.0,343677730.0,32188307000.0,15.297395,0.06600541,70.28106,39.594986,34934813000.0,0.5
31,2827616500.0,689038660.0,26647610000.0,11.80978,0.2618356,74.695465,41.27255,30167482000.0,0.5
32,2180036000.0,501497820.0,29408200000.0,15.46444,0.16064817,66.99418,39.0102,32089735000.0,0.5
33,1134344800.0,161495740.0,35674890000.0,22.942532,0.033856366,59.089195,36.1687,36970734000.0,0.5
34,1365174000.0,502263070.0,31527651000.0,15.773835,0.03067035,71.82006,37.588337,33395085000.0,0.5
35,764621760.0,501360860.0,29495775000.0,12.431097,0.04503063,74.46948,41.677357,30765060000.0,0.5
36,3384246800.0,554560640.0,13533890000.0,7.8494296,0.19301277,69.5152,41.428154,17472696000.0,0.5
37,812319200.0,707418500.0,23344339000.0,12.318904,0.08316647,66.84751,38.69105,24864074000.0,0.5
38,1775395000.0,191406610.0,21929103000.0,17.370638,0.07383264,54.53684,33.75459,23895904000.0,0.5
39,520784300.0,125049250.0,22389200000.0,17.465763,0.012510741,53.938732,30.20608,23035034000.0,0.5
40,1167484400.0,449820400.0,13248030000.0,7.862971,0.07487299,64.05732,35.154297,14867245000.0,0.5
41,157162670.0,376011680.0,13003460000.0,8.084104,0.021696424,60.69865,34.288124,13538115000.0,0.5
42,36763380000.0,137792540000.0,512789050000.0,19.981411,12.008289,468.80057,174.36163,687803800000.0,0.5
43,17437452000.0,92551580000.0,344514100000.0,18.00221,3.7730424,369.09296,140.33405,454733300000.0,0.5
44,15204036000.0,10440689000.0,156620490000.0,20.754087,4.6027813,152.54364,85.84108,182299440000.0,0.5
45,3042038000.0,17742617000.0,100664070000.0,14.683676,0.59615904,163.77908,79.68592,121496380000.0,0.5
46,20672025000.0,3846791000.0,125927740000.0,28.186945,1.5112642,113.5467,62.813526,150458370000.0,0.5
47,3586366200.0,18855340000.0,51345470000.0,5.888994,2.1977406,166.31956,97.376114,73838340000.0,0.5
48,2040092300.0,11214113000.0,85949070000.0,14.52637,0.4345424,129.628,72.67948,99224110000.0,0.5
49,1204338400.0,11237041000.0,27960752000.0,5.079808,1.1981158,148.69843,77.01771,40436960000.0,0.5
50,3441333200.0,7530698000.0,47267656000.0,12.234022,0.3271989,108.96544,57.170303,58256724000.0,0.5
51,7944520700.0,1885158700.0,65517330000.0,18.404537,0.63623136,94.38545,56.816196,75353375000.0,0.5
52,1189707000.0,2773947400.0,75247010000.0,18.880608,0.14799972,96.95054,56.006138,79222840000.0,0.5
53,3144176000.0,3555690000.0,55676932000.0,12.200164,0.99386,105.72999,63.888542,62385656000.0,0.5
54,3242238200.0,2355849000.0,47651520000.0,14.416437,0.6868113,89.96014,53.305187,53254767000.0,0.5
55,4931807700.0,477221000.0,43264705000.0,20.449883,0.109761894,72.03088,40.662113,48674943000.0,0.5
56,3222939000.0,1791963900.0,34042313000.0,11.821703,0.9356111,88.48088,52.202198,39061310000.0,0.5
57,2414339800.0,691009000.0,36734845000.0,15.556352,0.14469045,75.851654,41.59086,39840190000.0,0.5
58,2776691500.0,508745920.0,26593160000.0,12.292165,0.1610632,73.56498,40.873825,29878598000.0,0.5
59,1911487600.0,1204340000.0,23605697000.0,8.302922,0.5516356,83.65948,52.744305,26724725000.0,0.5
60,966612500.0,459012220.0,31430547000.0,17.156647,0.064382605,66.34785,37.147247,32859314000.0,0.5
61,800735740.0,120712936.0,21470818000.0,17.227531,0.011122862,54.352234,30.25528,22392267000.0,0.5
62,174079570.0,227669780.0,18938462000.0,14.42918,0.01861918,57.313427,31.037725,19340210000.0,0.5
63,399148000.0,105212370.0,3722534100.0,3.6642878,0.091647044,50.205223,29.6703,4226894600.0,0.5
64,22336831000.0,60040524000.0,343675600000.0,21.177172,5.441916,309.73724,122.619934,426264260000.0,0.5
65,11189497000.0,54835425000.0,346021000000.0,23.472998,4.5501957,280.89777,120.3246,412225930000.0,0.5
66,15760378000.0,31584430000.0,186211100000.0,13.966578,8.220057,194.71571,113.56019,233612640000.0,0.5
67,26949497000.0,6560867300.0,241807260000.0,38.809605,1.6584561,132.75694,71.91667,275331220000.0,0.5
68,5949574700.0,13166192000.0,94076120000.0,13.3017235,1.1741763,139.29861,76.86751,113221490000.0,0.5
69,10416945000.0,2932667400.0,122481080000.0,25.848454,1.3400817,113.76229,62.5804,135844150000.0,0.5
70,2278417000.0,10003068000.0,97992850000.0,18.41348,0.40620774,123.68292,65.80739,110291140000.0,0.5
71,873579200.0,13406195000.0,55140606000.0,8.214836,0.6351831,135.7252,77.709274,69447830000.0,0.5
72,13620036000.0,1296847100.0,72359820000.0,19.29604,0.7709162,99.065994,54.228516,87280550000.0,0.5
73,7009154000.0,595909600.0,51017870000.0,22.07667,0.41027066,78.76622,44.195854,58624524000.0,0.5
74,604767800.0,5475174400.0,39784473000.0,9.809341,0.29152563,104.4795,57.404434,45886636000.0,0.5
75,4334511000.0,231392370.0,49595826000.0,21.076748,0.021677658,74.6447,43.114986,54163560000.0,0.5
76,1924298100.0,3152871200.0,28505698000.0,7.9262104,0.90279365,95.800575,62.04348,33582868000.0,0.5
77,4672025600.0,728513660.0,31415577000.0,12.019618,0.21889646,81.30375,44.340496,36816118000.0,0.5
78,2284362800.0,455055070.0,38549373000.0,15.370938,0.17430238,77.9385,44.707783,41290564000.0,0.5
79,1479198000.0,2029457500.0,27497026000.0,8.927617,0.653574,89.08673,51.126293,31005678000.0,0.5
80,984949060.0,1092601000.0,24010891000.0,10.671791,0.1652499,72.99772,45.471043,26090516000.0,0.5
81,1316293100.0,106651656.0,17835405000.0,14.780923,0.032810036,54.035423,30.826853,19259652000.0,0.5
82,740212200.0,365854850.0,13868299000.0,8.306882,0.09595294,63.745106,36.45293,14974368000.0,0.5
83,74238900000.0,56138355000.0,529414300000.0,29.709272,16.50335,276.30667,132.14232,659953900000.0,0.5
84,47878790000.0,35773270000.0,498771030000.0,38.038754,5.2349644,229.51855,109.615776,582545900000.0,0.5
85,62867108000.0,21522827000.0,478010340000.0,52.63606,4.6528964,191.75969,96.184814,562468360000.0,0.5
86,18449037000.0,47699034000.0,340405420000.0,19.92258,4.558881,220.9084,120.31651,406659700000.0,0.5
87,9376555000.0,53137347000.0,255351140000.0,16.086094,2.6550996,254.53218,126.9825,318002430000.0,0.5
88,23522058000.0,40690700000.0,140473480000.0,13.149105,7.1391034,266.33795,115.008934,204831180000.0,0.5
89,5729225700.0,11432573000.0,144867560000.0,21.687914,0.7505031,147.64626,76.12763,162067640000.0,0.5
90,9921829000.0,6462326000.0,105268230000.0,16.785316,0.6787464,126.724045,70.10087,121670950000.0,0.5
91,11368892000.0,7208550400.0,67702120000.0,12.279272,1.9353081,123.12951,70.3409,86292990000.0,0.5
92,13655789000.0,1130555100.0,72792700000.0,24.2821,0.3786724,88.21261,49.947365,87581900000.0,0.5
93,3010623000.0,10942274000.0,46350635000.0,9.360284,0.5610838,152.5921,71.05371,60330762000.0,0.5
94,10151230000.0,2151879700.0,53470820000.0,13.847672,0.46341676,101.47878,57.806595,65780793000.0,0.5
95,2612271900.0,783017800.0,52638650000.0,19.209509,0.1112807,79.981766,49.114635,56036150000.0,0.5
96,1322063600.0,740037300.0,52165845000.0,19.546173,0.231285,80.14728,44.070564,54231960000.0,0.5
97,4227707600.0,598007100.0,39641543000.0,14.406741,0.35740504,81.66158,49.077885,44470690000.0,0.5
98,4112933400.0,583252200.0,38283026000.0,15.359516,0.14854641,77.679405,44.50056,42982253000.0,0.5
99,3142815500.0,164598190.0,38972270000.0,19.429766,0.02642689,69.549965,38.316986,42279678000.0,0.5
100,3271699000.0,1315822800.0,28039705000.0,10.5810375,0.17473128,81.630104,48.06186,32630583000.0,0.5
101,1329709700.0,269742850.0,35894960000.0,20.90108,0.07596043,63.48685,36.396286,37494410000.0,0.5
102,2011630000.0,112120600.0,28770687000.0,16.692787,0.103342704,63.49055,37.959232,30895729000.0,0.5
103,532698880.0,935014140.0,22484486000.0,10.397362,0.06836426,71.32261,38.976112,23952202000.0,0.5
104,1129474200.0,311379260.0,23597530000.0,13.424888,0.070829734,64.131775,35.692505,25039716000.0,0.5
105,183550340.0,351243000.0,24675176000.0,13.900675,0.034804557,63.724827,39.196896,25211769000.0,0.5
106,2142398100.0,623092200.0,12660428000.0,6.2280574,0.2524983,73.99023,45.4685,15429531000.0,0.5
107,2257546000.0,231957680.0,12510238000.0,10.360972,0.0492398,56.86366,34.267586,15001472000.0,0.5
108,985191940.0,100560500.0,17976971000.0,15.094029,0.021853961,54.33898,29.532467,19062725000.0,0.5
109,468273700.0,146806700.0,19430322000.0,14.159807,0.010864193,56.311302,31.23785,20045404000.0,0.5
110,1166154600.0,108506600.0,15013557000.0,12.784262,0.01610325,53.545364,28.82565,16288218000.0,0.5
111,454954100.0,151630910.0,9027282000.0,8.046238,0.032709494,50.921627,30.181734,9633867000.0,0.5
112,29358550000.0,25414068000.0,190614720000.0,22.219116,3.9488845,156.37366,84.94425,245417120000.0,0.5
113,1742977800.0,5419998700.0,62067490000.0,12.05865,0.3513554,118.45408,63.11136,69248190000.0,0.5
114,2822210300.0,1203263000.0,68762980000.0,25.808243,0.23503026,88.36831,45.577183,72793800000.0,0.5
115,2579130000.0,905201400.0,48068060000.0,17.114904,0.07538637,85.16628,46.225533,51553760000.0,0.5
116,1900225200.0,414553920.0,44453523000.0,24.594421,0.051451348,66.52963,37.622753,46770176000.0,0.5
117,568116800.0,913187800.0,35415347000.0,15.844695,0.055135325,72.51816,40.40552,36900815000.0,0.5
118,615021000.0,955306100.0,23343884000.0,10.509274,0.05397491,75.35145,39.005707,24914210000.0,0.5
119,893307200.0,1226586200.0,18717487000.0,8.055628,0.08070174,76.19447,40.518932,20837382000.0,0.5
120,262451380.0,247416220.0,24878453000.0,13.375917,0.031141419,67.06003,36.183517,25388323000.0,0.5
121,20319280000.0,145437440000.0,761778300000.0,23.185083,8.25924,344.20837,179.69344,927734560000.0,0.5
122,8263215000.0,17471322000.0,160193300000.0,21.234818,1.389397,164.76483,82.40831,185979520000.0,0.5
123,4396583000.0,7204811000.0,51148090000.0,8.5470295,1.476401,133.23572,73.58667,62776760000.0,0.5
124,3325837300.0,5489377300.0,51001078000.0,11.20697,1.5605184,125.557335,63.75935,59833290000.0,0.5
125,7767370000.0,486881470.0,58062275000.0,19.985502,0.07597149,84.87689,47.502155,66317808000.0,0.5
126,2709764400.0,6433175600.0,27255630000.0,7.782807,0.2908062,110.98069,55.636894,36398567000.0,0.5
127,3168689400.0,1716996200.0,44066927000.0,14.205735,0.35175025,88.70247,47.372425,48956424000.0,0.5
128,2624804900.0,137584560.0,43721175000.0,22.41565,0.015643572,67.87687,37.545517,46483562000.0,0.5
129,3397084200.0,633433340.0,34787365000.0,14.986865,0.108090475,76.94949,42.863186,38819220000.0,0.5
130,2695864600.0,699844350.0,24794057000.0,10.002037,0.28454098,77.97834,48.169266,28191240000.0,0.5
131,1354510700.0,137838270.0,32087570000.0,20.581703,0.039366867,60.022717,36.424248,33579923000.0,0.5
132,263589090.0,1396745200.0,9666610000.0,5.10174,0.13968997,69.27302,42.915714,11326944000.0,0.5
133,1187165600.0,1043103000.0,6784413700.0,6.2399154,0.22587126,62.603703,33.116196,9014683000.0,0.5
134,151611920.0,1065822400.0,9330384000.0,6.016924,0.058226977,66.55128,39.29504,10547818000.0,0.5
135,243388160.0,446056300.0,3148545000.0,2.4462266,0.044916205,58.304714,36.121037,3837989600.0,0.5
136,49711340000.0,15208073000.0,272457830000.0,31.375238,3.312529,152.5952,84.92831,337405770000.0,0.5
137,33090195000.0,17523743000.0,185149340000.0,20.893576,4.421022,156.01445,89.91449,235787120000.0,0.5
138,10874245000.0,8658753000.0,124466676000.0,20.712519,3.9356852,142.45871,78.29366,144015670000.0,0.5
139,12236618000.0,5925070300.0,123718900000.0,20.540298,1.5027182,124.62307,69.54363,141891010000.0,0.5
140,1832574700.0,10516136000.0,43485680000.0,8.2769785,0.4587628,128.22769,66.846695,55870796000.0,0.5
141,3006704400.0,3754362400.0,78159150000.0,19.925678,0.26504597,107.12566,55.130573,84936670000.0,0.5
142,3306264300.0,350692350.0,42545060000.0,17.253147,0.102287315,76.50756,43.80988,46204070000.0,0.5
143,1705366800.0,765658560.0,41198346000.0,18.373882,0.1922254,73.57022,40.888546,43669370000.0,0.5
144,1942196000.0,874535000.0,25908457000.0,16.041607,0.1366536,63.34669,37.235077,28725190000.0,0.5
145,658890750.0,387353800.0,30341106000.0,14.221129,0.06939815,69.05963,40.44085,31387347000.0,0.5
146,619959550.0,114614630.0,20825592000.0,15.823905,0.017721597,55.42592,31.729212,21560164000.0,0.5
147,720558600.0,370451600.0,13583348000.0,15.050294,0.064095974,46.97571,29.45302,14675830000.0,0.5
148,639705000.0,421221380.0,13181783000.0,9.826727,0.23051013,56.214737,36.692307,14242707000.0,0.5
149,39053020000.0,115196660000.0,434878580000.0,19.585146,10.717075,402.98767,157.46228,589418800000.0,0.5
150,36705180000.0,25784320000.0,240581260000.0,23.82179,3.7756872,171.43436,99.04405,303126300000.0,0.5
151,24708448000.0,7251846000.0,202936650000.0,31.592924,2.0175552,130.84068,71.358795,234905520000.0,0.5
152,11888837000.0,5174634000.0,53333336000.0,13.834624,0.71412647,107.14487,57.176342,70406360000.0,0.5
153,4649325600.0,5286849500.0,31222280000.0,8.904859,0.43946537,105.52966,55.926575,41174286000.0,0.5
154,2648989200.0,1441825400.0,65987867000.0,23.28189,0.13014369,87.64737,48.038338,70086255000.0,0.5
155,7237678600.0,1832085000.0,37439510000.0,11.763707,0.50826705,92.41238,52.0365,46515184000.0,0.5
156,3105865000.0,440097600.0,37471728000.0,20.536827,0.13073413,67.020424,38.440487,41017690000.0,0.5
157,3308973800.0,402303680.0,35826442000.0,18.379581,0.027120413,68.13305,37.763813,39539347000.0,0.5
158,1355369500.0,969441660.0,34616754000.0,13.964329,0.06117357,79.46078,43.504498,36946457000.0,0.5
159,1268339100.0,361862700.0,32286770000.0,19.599447,0.07075638,61.907997,35.08083,33916969000.0,0.5
160,2217728800.0,413729060.0,26591800000.0,16.994556,0.12786396,63.8507,35.213093,29223256000.0,0.5
161,1885283700.0,688594700.0,22483128000.0,9.315168,0.076710165,77.13194,41.50908,25060106000.0,0.5
162,2348216800.0,104277400.0,21108730000.0,18.552608,0.03246211,52.545593,32.12459,23562445000.0,0.5
163,793493500.0,193455330.0,24541774000.0,17.835712,0.02215637,59.39266,32.184334,25528721000.0,0.5
164,1020464900.0,1034650600.0,11395838000.0,6.6094546,0.09786156,68.20088,37.19046,13450952000.0,0.5
165,156263100.0,766791940.0,16595316000.0,7.9062204,0.043629985,70.93531,42.797607,17518369000.0,0.5
166,385587260.0,807604350.0,14474504000.0,7.789751,0.05462845,66.52999,37.75087,15670888000.0,0.5
167,244044530.0,739551800.0,12064206000.0,6.9851913,0.038154226,65.140945,34.54212,13051477000.0,0.5
168,17171248000.0,46556287000.0,342290300000.0,23.39749,6.993984,244.76785,119.48102,406146220000.0,0.5
169,14967750000.0,3098089700.0,144673820000.0,28.7026,1.4101077,111.99131,64.95036,162747370000.0,0.5
170,11324262000.0,7160850000.0,97260050000.0,19.012238,0.44885945,125.06736,65.15668,115761380000.0,0.5
171,7904546300.0,4932008400.0,75699390000.0,15.758711,0.5994975,110.771225,62.26059,88545520000.0,0.5
172,6769044500.0,4150951700.0,70217690000.0,16.703196,0.5644806,104.29046,58.050346,81150616000.0,0.5
173,3274093000.0,7883444700.0,56175150000.0,12.554756,0.39944932,129.4944,60.944927,67356066000.0,0.5
174,6598005000.0,1729285600.0,59982082000.0,20.829111,0.5346128,92.34821,49.19627,68313680000.0,0.5
175,4847112700.0,3999220700.0,35181670000.0,10.831964,0.3447064,95.869835,53.85324,44038337000.0,0.5
176,4143863000.0,1442400400.0,53015710000.0,14.65857,0.31819725,93.300385,56.860687,58609100000.0,0.5
177,2115307100.0,927465100.0,38079750000.0,14.042969,0.13209324,81.82714,44.26533,41126370000.0,0.5
178,3543295500.0,447306940.0,30293914000.0,15.646783,0.16246173,68.79468,39.626244,34284517000.0,0.5
179,1470863000.0,132981944.0,35909930000.0,21.180758,0.029820912,64.172485,35.43932,37513777000.0,0.5
180,1221867400.0,383146850.0,31885201000.0,18.269247,0.08268281,64.70077,36.939888,33490215000.0,0.5
181,922543900.0,850396100.0,26529636000.0,11.519226,0.05654144,74.61121,40.822075,28307430000.0,0.5
182,1127477900.0,213051800.0,23170552000.0,14.594586,0.07018272,61.55795,36.411255,24511082000.0,0.5
183,1441047700.0,100654950.0,13987636000.0,13.156699,0.020984273,50.923508,30.102829,15529338000.0,0.5
184,179004770.0,152847920.0,11644943000.0,9.290218,0.013413568,52.842987,30.918276,11976796000.0,0.5
185,467864100.0,252325140.0,8238670300.0,7.2037425,0.016560998,52.860664,28.011595,8958859000.0,0.5
186,408225800000.0,312249840000.0,6938122000000.0,174.4526,5.5395384,492.67914,191.65459,7659149000000.0,0.5
187,382800130000.0,309114500000.0,5712813500000.0,108.04485,21.351292,472.2763,220.97723,6405185000000.0,0.5
188,21332349000.0,86888870000.0,502674620000.0,20.291826,3.6732857,296.98096,144.88548,611070800000.0,0.5
189,87286310000.0,16427066000.0,593899400000.0,70.985985,5.7749796,156.4535,90.64687,697645700000.0,0.5
190,3088196600.0,44304368000.0,70021220000.0,4.7801156,3.3935268,233.437,133.96481,117518620000.0,0.5
191,20830925000.0,4548665300.0,145842210000.0,26.351315,1.3520945,118.807014,70.739235,171234980000.0,0.5
192,17127168000.0,3014384600.0,128433340000.0,27.645546,0.9965782,109.18745,61.152245,148583370000.0,0.5
193,8589240000.0,1938425300.0,66019623000.0,19.658182,0.25633776,91.94861,50.871353,76552730000.0,0.5
194,6009196000.0,1272816300.0,50197040000.0,16.299519,0.2593817,87.332214,49.972343,57484644000.0,0.5
195,1883129900.0,2633906400.0,34737000000.0,10.71365,0.19742791,91.97452,47.96017,39262994000.0,0.5
196,5169756000.0,1685867500.0,23747262000.0,8.384479,0.69550914,89.01865,50.301575,30607745000.0,0.5
197,1869618400.0,860545600.0,36717150000.0,15.563802,0.044016283,77.77088,41.451214,39451763000.0,0.5
198,952238200.0,515123680.0,34320005000.0,18.328709,0.062370393,69.51891,37.74944,35787366000.0,0.5
199,649917950.0,364869950.0,32750498000.0,17.318481,0.023690572,69.987015,37.51152,33768020000.0,0.5
200,1618670300.0,425216130.0,23521753000.0,11.0609255,0.080162816,70.78186,41.810284,25565637000.0,0.5
201,1596319900.0,118949016.0,23787194000.0,15.288223,0.026635693,60.17574,33.42043,25502462000.0,0.5
202,2450754600.0,114460984.0,10200669000.0,9.309125,0.04034219,54.47664,29.967823,12765885000.0,0.5
203,1248120700.0,346470050.0,13359197000.0,8.648529,0.12823898,62.054333,37.233,14953787000.0,0.5
204,637088000.0,138029010.0,3448017700.0,3.3663683,0.078906074,52.611202,32.724335,4223134700.0,0.5
205,305973400000.0,202312700000.0,4632506500000.0,154.00362,11.539584,486.16455,167.46364,5141119400000.0,0.5
206,55172055000.0,89025570000.0,1290124400000.0,60.453754,5.9455776,294.76303,154.24832,1434463500000.0,0.5
207,54274232000.0,97173420000.0,940208950000.0,37.12496,7.3024683,371.7903,155.39436,1091873800000.0,0.5
208,41441997000.0,17075684000.0,385593570000.0,40.74528,3.9237545,161.99666,89.17595,444157130000.0,0.5
209,29820553000.0,45693330000.0,152493690000.0,11.677485,13.053226,230.04018,128.56342,228124100000.0,0.5
210,13299002000.0,6480019000.0,163269250000.0,26.1387,1.5899507,131.9148,72.094765,183068330000.0,0.5
211,5197085000.0,5612440000.0,89423856000.0,22.665333,0.7153218,106.54901,58.708878,100251830000.0,0.5
212,8144988700.0,6260884000.0,63217287000.0,16.408226,0.75363094,108.05084,59.974266,77641600000.0,0.5
213,4229976800.0,1515161000.0,74986550000.0,21.346556,0.24013674,92.72176,53.594154,80738800000.0,0.5
214,7620616700.0,1907554300.0,45469460000.0,14.599464,0.43184653,90.77319,51.286552,55002616000.0,0.5
215,1938047200.0,1769002000.0,44415857000.0,13.541631,0.08855442,90.3665,49.264793,48131640000.0,0.5
216,1169620100.0,383008830.0,44125917000.0,22.493608,0.063735284,72.39087,38.80265,45678543000.0,0.5
217,2905550000.0,341547200.0,32167885000.0,19.916174,0.12271794,67.44506,36.30184,35417133000.0,0.5
218,1722093800.0,1672235400.0,17859908000.0,6.8114443,0.14987478,82.18023,48.436886,21262236000.0,0.5
219,1848010800.0,236745140.0,28365040000.0,21.525969,0.034634523,55.88991,33.15019,30449793000.0,0.5
220,674146000.0,701434940.0,29396404000.0,12.48608,0.052208148,74.39414,39.911224,30777123000.0,0.5
221,992858240.0,409659780.0,24600760000.0,13.56844,0.05219525,64.3792,35.524895,26004503000.0,0.5
222,936487400.0,153132590.0,26811867000.0,19.141222,0.03799888,57.337162,32.732067,27901485000.0,0.5
223,900040300.0,285110940.0,17671148000.0,10.793563,0.046077665,61.53134,34.834698,18856298000.0,0.5
224,556836900.0,490365660.0,15891556000.0,8.404544,0.02967269,66.21121,36.629738,16942115000.0,0.5
225,1208816800000.0,293687430000.0,11288772000000.0,209.34766,28.709085,512.29065,253.27992,12791964000000.0,0.5
226,98748440000.0,144317780000.0,653243500000.0,21.326601,33.18424,359.28506,190.98225,896601750000.0,0.5
227,31755350000.0,20061327000.0,313014120000.0,33.02169,4.5276117,170.6062,87.61034,364851130000.0,0.5
228,29749381000.0,30943926000.0,147476610000.0,14.520466,2.990829,231.88757,102.849785,208276340000.0,0.5
229,5911098000.0,15980244000.0,58815496000.0,8.99987,0.5298708,165.91139,78.24423,80763150000.0,0.5
230,10872573000.0,4654268400.0,110696390000.0,24.05185,0.87845796,108.94072,60.758797,126233910000.0,0.5
231,7067297000.0,383405570.0,30402361000.0,16.869513,0.09423074,70.54781,40.552933,37854990000.0,0.5
232,1861946900.0,2352105200.0,32674270000.0,8.115189,0.54574805,99.71068,59.403915,36898415000.0,0.5
233,1485293300.0,975536400.0,41662525000.0,18.47496,0.13866241,75.23411,43.429516,44123357000.0,0.5
234,2195238000.0,523074620.0,31700982000.0,13.471013,0.11372717,75.70749,41.727978,34419294000.0,0.5
235,232918820.0,127147890.0,18815042000.0,14.168015,0.011166485,57.598,31.677624,19175109000.0,0.5
236,105964690.0,194756260.0,0.0,0.7797609,0.050553776,29.433416,11.987415,300720960.0,0.5
237,19408734000.0,5276845000.0,137595370000.0,24.8282,2.0497549,121.235435,70.87541,162294220000.0,0.5
238,8105804000.0,1535687000.0,99713920000.0,26.2395,0.68893033,97.41198,59.975903,109361545000.0,0.5
239,11240454000.0,1444565900.0,76946290000.0,20.790339,0.8495294,97.33979,54.539574,89635430000.0,0.5
240,2922652700.0,4016990700.0,80398390000.0,16.58899,0.6802531,113.998604,64.50152,87350490000.0,0.5
241,2451734000.0,2090133900.0,56765927000.0,14.423715,0.2551198,97.638504,57.96695,61316970000.0,0.5
242,1821518600.0,1550274400.0,42358570000.0,12.667052,0.07292233,88.52553,56.220108,45735760000.0,0.5
243,1909932900.0,1766835700.0,39182352000.0,14.291631,0.24250431,80.51009,47.520523,42864316000.0,0.5
244,2069648000.0,366339800.0,24405195000.0,13.853333,0.07855214,64.64579,37.515602,26841184000.0,0.5
245,550351000.0,163851870.0,20744825000.0,13.532407,0.017432818,59.019066,33.75028,21459026000.0,0.5
246,675630660.0,126485180.0,14730872000.0,10.9081955,0.055939205,55.55808,34.56346,15532988000.0,0.5
247,629651140.0,126980456.0,13846974000.0,11.138769,0.016021732,55.618263,30.865105,14604872000.0,0.5
248,776039100.0,111255190.0,6871079400.0,8.056691,0.06659224,46.84642,26.881683,7758374000.0,0.5
249,6302926000.0,67645047000.0,113876255000.0,5.386323,2.3792648,301.52405,166.36324,188019640000.0,0.5
250,12324902000.0,8694391000.0,171888150000.0,26.035091,2.259448,140.19748,77.01314,192936560000.0,0.5
251,10491249000.0,10503750000.0,75026490000.0,13.011536,1.1730351,133.69083,70.13169,96052830000.0,0.5
252,2000692200.0,4172036400.0,65326300000.0,14.135209,0.30033547,107.13106,58.104534,71511010000.0,0.5
253,3360935700.0,5020240400.0,49124840000.0,9.451833,0.5571502,115.08674,64.23739,57518744000.0,0.5
254,2735991000.0,2423397400.0,48931540000.0,11.436711,0.31131187,103.04267,59.847324,54100283000.0,0.5
