,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{eff}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z
47,1887200000.0,3644361200.0,18721118000.0,3.255,3.2663708,145.72177,77.38962,24262420000.0,3
48,3789314800.0,563323400.0,18914865000.0,5.909156,1.127431,94.28248,59.669254,23267506000.0,3
49,2842818800.0,710115840.0,12251149000.0,3.410897,1.5672121,102.31251,62.513412,15805928000.0,3
50,2563909000.0,463922200.0,6226759700.0,3.5561874,1.3570486,75.76716,45.605156,9254590000.0,3
51,2496647400.0,403379330.0,4095513600.0,2.6161053,1.9214183,77.66306,45.21585,6995540500.0,3
52,1904967800.0,131745944.0,4643639300.0,4.0645823,0.4414263,59.95932,36.279087,6680353000.0,3
53,5678329300.0,1991569900.0,21480800000.0,4.6085606,5.929702,117.19805,73.186066,29152788000.0,3
54,229860660000.0,86101530000.0,1750679300000.0,48.636818,100.31849,603.9274,195.52809,2066804800000.0,3
55,44786418000.0,4965150000.0,248919770000.0,15.942103,20.903942,201.1897,128.22818,298679270000.0,3
56,14751781000.0,30665148000.0,170780110000.0,7.8544745,22.819078,287.6837,148.52438,216260670000.0,3
57,31661373000.0,10137055000.0,118192730000.0,9.280161,19.362757,197.4593,115.65075,160001650000.0,3
58,5086476000.0,385381570.0,23342975000.0,8.155358,0.6668824,87.46169,51.12643,28814834000.0,3
59,532534620.0,241682240.0,3672168400.0,1.8883467,0.3312165,72.85081,45.08537,4446385000.0,3
60,260185640000.0,53974960000.0,1629753600000.0,50.300575,73.448235,464.3657,184.40268,1943989500000.0,3
61,22738750000.0,4013601500.0,145258230000.0,14.525663,8.028486,163.60332,92.755775,172015140000.0,3
62,11570585000.0,1284823900.0,114609955000.0,16.81881,2.0874424,128.59265,86.66262,127467540000.0,3
63,14755424000.0,1178859600.0,48694230000.0,9.57608,3.359715,121.26077,74.337814,64628520000.0,3
64,6692500500.0,1025700400.0,34413023000.0,8.925182,1.3359313,102.191574,62.78913,42131223000.0,3
65,6858023000.0,831338700.0,30000340000.0,6.9861107,1.6351349,108.62104,65.35216,37689704000.0,3
66,1880665900.0,258064270.0,22336567000.0,7.488727,0.46430394,86.54669,54.29921,24475296000.0,3
67,436741470.0,189864980.0,2398048800.0,2.1613946,0.23082533,55.71483,34.809017,3024655400.0,3
68,313504760000.0,68974320000.0,2347871000000.0,37.20027,218.04256,398.25095,273.06207,2730422200000.0,3
69,2740377300.0,359616200.0,26625829000.0,7.3648176,0.45343432,93.35277,58.683838,29725825000.0,3
70,1027681860.0,397542940.0,7974590500.0,3.0934238,0.69858587,81.657814,52.20945,9399815000.0,3
71,741539300.0,132994984.0,5811582000.0,3.3845654,0.16113716,65.42668,39.612022,6686116400.0,3
72,35563954000.0,4947084000.0,155275130000.0,13.167322,21.235306,183.61183,129.1785,195791650000.0,3
73,10815219000.0,2875157500.0,13426805000.0,2.579852,22.138025,151.12263,96.28639,27119958000.0,3
74,3455253000.0,482532200.0,22509443000.0,6.4579444,0.56765354,95.15999,59.613575,26449213000.0,3
75,2773592300.0,114208720.0,18224263000.0,9.064719,0.19471906,71.22706,44.284317,21112066000.0,3
76,2804345300.0,510432500.0,14593386000.0,5.03195,0.953869,88.54326,54.722153,17908165000.0,3
77,879480060.0,203436020.0,4287902200.0,2.48522,0.45270926,68.49877,43.540924,5370818000.0,3
78,171416350000.0,18696188000.0,1025637150000.0,45.112064,37.58385,241.04518,146.20036,1215770300000.0,3
79,78463820000.0,7242390500.0,444494840000.0,35.295128,13.425474,179.93692,116.63114,530205540000.0,3
80,31302287000.0,5965001700.0,228046060000.0,20.237732,8.169774,173.61406,108.72684,265322890000.0,3
81,18588518000.0,4215333600.0,95553070000.0,11.608218,6.1990767,157.57994,90.139496,118363120000.0,3
82,19587115000.0,1460009600.0,69287960000.0,12.306847,4.495977,126.08856,77.36071,90336895000.0,3
83,7819092500.0,3939505000.0,34520110000.0,5.0075464,5.0519934,142.47829,89.27578,46287245000.0,3
84,5038020600.0,251186450.0,38226760000.0,10.1557045,0.3501419,100.257095,62.822845,43515965000.0,3
85,2606981600.0,327757730.0,22134196000.0,6.9691877,0.4581075,88.527885,55.420662,25070658000.0,3
86,1633458400.0,302895500.0,9048154000.0,3.8646078,0.4576338,79.35302,49.557186,10984508000.0,3
87,22982892000.0,17798255000.0,85526180000.0,5.0898056,30.455133,234.0015,137.61426,126323106000.0,3
88,18369337000.0,3055321000.0,68879130000.0,8.260445,12.341066,154.03354,93.667274,90307440000.0,3
89,2229226200.0,2087847400.0,11846407000.0,3.0064125,1.6128762,107.960335,64.05924,16168716000.0,3
90,2458939000.0,309048450.0,19448926000.0,6.4134965,0.5312823,87.45947,54.16207,22216913000.0,3
91,233254620000.0,47872320000.0,1729545900000.0,50.341988,78.198166,365.5651,188.69218,2010731900000.0,3
92,25712284000.0,5599113000.0,125194486000.0,12.691345,9.02181,167.44733,110.46145,156519400000.0,3
93,3286293200.0,4123628300.0,13029324000.0,2.7533758,3.3612108,128.89072,74.50389,20445830000.0,3
94,4142701000.0,711135740.0,27305542000.0,6.790995,1.017666,101.30615,63.28505,32159377000.0,3
95,6124001000.0,367889400.0,17116670000.0,7.582841,1.1570976,82.381325,58.041405,23610145000.0,3
96,1588141800.0,514857000.0,8802224000.0,3.072588,1.0012667,88.47962,56.80147,10905222000.0,3
97,1785623300.0,633572300.0,5968578000.0,1.8837879,4.30102,98.19889,62.199364,8387773400.0,3
98,246425270000.0,61775192000.0,1759277600000.0,42.39956,119.33248,410.20264,215.29929,2067564100000.0,3
99,5967876000.0,1773644000.0,18783281000.0,3.4914699,4.847702,128.01018,77.582924,26528310000.0,3
100,2938834000.0,1429605500.0,16935624000.0,4.4992256,1.3226508,101.56455,62.67959,21306761000.0,3
101,588631900.0,137815180.0,3592309000.0,2.346375,0.27448678,65.05292,41.268394,4318756000.0,3
102,8671114000.0,1699976800.0,37288870000.0,6.8170466,2.442659,122.837715,75.179184,47662666000.0,3
103,6053747000.0,3981510400.0,27517442000.0,3.691361,6.707207,148.17604,87.544235,37557980000.0,3
104,2416510200.0,727656060.0,24444672000.0,6.153022,0.7211936,98.72428,62.339954,27591002000.0,3
105,853352640.0,159541340.0,4053769200.0,2.3269112,0.43761727,68.89295,43.460396,5066663400.0,3
106,51398107000.0,16977850000.0,302502180000.0,17.596708,45.409946,234.60724,129.2557,370903550000.0,3
107,139689380000.0,20416043000.0,896238700000.0,40.592113,41.426826,241.39542,144.72954,1056368000000.0,3
108,44354090000.0,2991728600.0,252590100000.0,29.938904,5.9751525,151.2151,88.24926,299939000000.0,3
109,22309773000.0,3647023600.0,116965350000.0,15.52577,4.4923964,142.9964,83.10655,142927180000.0,3
110,19146870000.0,1168539800.0,67881345000.0,16.356583,1.5541447,107.851974,63.520508,88198775000.0,3
111,9981110000.0,2328690400.0,58673930000.0,8.552732,3.5040236,133.97931,81.2994,70988610000.0,3
112,7748454400.0,2671612700.0,23504962000.0,3.9216218,6.946777,137.45139,85.9215,33928796000.0,3
113,1865037800.0,308155260.0,11593217000.0,3.7869163,0.52610695,91.287125,56.638985,13766410000.0,3
114,168407370000.0,96386610000.0,1331676200000.0,40.587223,66.94417,642.729,191.86876,1596668200000.0,3
115,19544682000.0,4509140000.0,95899260000.0,10.390898,7.528329,158.5281,94.0238,119961125000.0,3
116,287725980.0,144635070.0,3065509600.0,2.2418814,0.18024544,59.059917,37.924355,3497870800.0,3
117,159573030000.0,59902890000.0,1338438800000.0,47.553875,65.54477,469.87155,179.52077,1558023600000.0,3
118,30268434000.0,5668687400.0,122389420000.0,11.170961,12.708348,174.86877,110.136345,158332440000.0,3
119,17336535000.0,1807535600.0,82162110000.0,13.021142,2.8324938,130.99953,76.28523,101309230000.0,3
120,3311422000.0,228906050.0,23753617000.0,8.16916,0.29361743,85.440346,51.958122,27293944000.0,3
121,640233900.0,107772400.0,6621519000.0,4.2432733,0.15889268,62.47837,39.23724,7369525000.0,3
122,188558950000.0,95078750000.0,1615655100000.0,36.305096,215.06056,509.35144,219.34805,1899420200000.0,3
123,150474080000.0,22816530000.0,947870500000.0,44.393467,32.023277,237.24875,152.29199,1121175200000.0,3
124,49751863000.0,8014515000.0,302234930000.0,21.957912,16.557348,188.69847,118.43899,360008680000.0,3
125,6005947000.0,976933200.0,26079517000.0,6.114595,2.326863,108.63875,66.46643,33064225000.0,3
126,3930473000.0,845160060.0,20773863000.0,7.213374,1.4026089,89.09727,58.27839,25551040000.0,3
127,85527080000.0,9150118000.0,501736700000.0,41.02163,17.51605,186.52174,111.845436,596425200000.0,3
128,64545520000.0,11035827000.0,320791800000.0,18.473621,40.508068,216.88269,139.55855,396378200000.0,3
129,14636579000.0,4611071500.0,75696220000.0,9.908552,5.9344206,156.75458,92.1696,94955086000.0,3
130,13475183000.0,758939970.0,55808066000.0,14.474663,1.282183,102.142426,61.226856,70044010000.0,3
131,5364448000.0,290894000.0,35205263000.0,8.951892,0.6840119,100.19696,64.94826,40861938000.0,3
132,1865374200.0,1088216300.0,9868528000.0,2.269844,1.823778,111.18093,70.43162,12825139000.0,3
133,2102573800.0,144163500.0,15479099000.0,6.4937325,0.17781354,77.28766,47.102722,17725837000.0,3
134,3267329500.0,109698420.0,23107027000.0,12.199398,0.1851808,69.56858,43.012444,26484056000.0,3
135,84627360000.0,10611236000.0,576908400000.0,28.86358,53.617687,225.60802,135.70341,672158250000.0,3
136,42426593000.0,7161977000.0,217831770000.0,19.720774,15.611596,179.80424,105.66586,267432670000.0,3
137,13296170000.0,603750660.0,76611420000.0,16.89719,1.1943517,107.68665,65.627556,90513020000.0,3
138,7710625000.0,646524700.0,40023597000.0,10.160056,1.313663,101.77076,61.21401,48382250000.0,3
139,6068183000.0,528971680.0,37131416000.0,11.16829,0.61967146,93.64602,53.77067,43730326000.0,3
140,4477352400.0,493852540.0,24408826000.0,7.1376195,1.1391504,95.35794,61.62751,29380030000.0,3
141,3907926500.0,208417170.0,21675459000.0,7.961526,0.55952495,83.61223,51.782772,25793548000.0,3
142,953782460.0,192038500.0,8447394000.0,3.5367708,0.23586616,76.97898,47.64695,9593214000.0,3
143,167298700000.0,45734744000.0,1296390700000.0,35.14226,189.22304,380.0944,199.41745,1509473500000.0,3
144,3439145700.0,145254620.0,11065056000.0,8.365953,0.3277799,61.65362,40.154972,14649457000.0,3
145,126066070000.0,76171560000.0,1244269800000.0,36.622246,61.487904,631.6509,192.48169,1446649400000.0,3
146,144344710000.0,40814023000.0,1136397000000.0,36.89459,56.934326,397.3935,179.89401,1321626600000.0,3
147,4372317700.0,489593730.0,15362940000.0,4.82686,1.4063735,96.257286,60.036175,20226380000.0,3
148,1256505100.0,303106720.0,9264137000.0,3.9118836,0.5394303,77.786934,50.144405,10823749000.0,3
149,1299390600.0,355209630.0,7549430300.0,3.0749087,0.9479697,80.76977,53.338398,9205785000.0,3
150,1224350100.0,123229260.0,8983723000.0,4.3469076,0.24429141,72.51684,44.96557,10331302000.0,3
151,1954436500.0,121489370.0,17811808000.0,9.441552,0.23980545,68.49306,42.15124,19887735000.0,3
152,11057956000.0,4554617300.0,48782260000.0,5.989002,10.918989,163.93617,98.71746,64403825000.0,3
153,1504830000.0,284647230.0,5963133400.0,2.883235,0.8901174,76.537125,49.280754,7752610000.0,3
154,119928414000.0,62652113000.0,1098903060000.0,34.273487,229.82732,507.13055,188.55193,1281592800000.0,3
155,1562420200.0,113592980.0,12396801000.0,6.2911334,0.17059107,71.65195,44.543613,14072814000.0,3
156,61141766000.0,3111140400.0,390294830000.0,34.524426,8.908594,177.32657,105.763176,454551500000.0,3
157,43931550000.0,14159419000.0,233764180000.0,13.917534,31.103344,220.56586,127.20576,291874800000.0,3
158,20821750000.0,4283851800.0,109223985000.0,11.518438,9.232953,160.19763,97.98066,134335500000.0,3
159,7377249000.0,636202300.0,30433214000.0,9.179754,1.075834,97.07233,57.870758,38448230000.0,3
160,4718762000.0,277997440.0,23543986000.0,9.006046,0.7493713,85.77039,52.92292,28540746000.0,3
161,140555140000.0,28965057000.0,1026787440000.0,43.770004,30.395378,299.85043,153.69096,1196355400000.0,3
162,6023740000.0,565924740.0,27105440000.0,7.8216534,1.1472099,98.51974,61.149067,33696640000.0,3
163,3652715300.0,469180500.0,28387725000.0,7.8730903,0.61075515,96.0893,58.094143,32510966000.0,3
164,3154677800.0,655485000.0,14086552000.0,4.4726243,1.0727855,95.192726,58.355698,17898367000.0,3
165,83868434000.0,35502117000.0,589487200000.0,31.247797,27.965548,406.5893,134.29817,708939700000.0,3
166,32466450000.0,4690755600.0,121546370000.0,14.878162,7.849626,153.98618,89.338,158707240000.0,3
167,14020934000.0,1491392000.0,29917305000.0,11.999348,1.7728441,91.58041,53.948353,45431860000.0,3
168,159449630000.0,18053915000.0,989847950000.0,34.82642,49.469204,269.19284,180.67018,1167382700000.0,3
169,5875927000.0,1254987800.0,19096818000.0,4.339915,3.470619,114.80689,71.9859,26229545000.0,3
170,2197915600.0,386225500.0,15941014000.0,5.5027876,0.94468737,86.800705,56.48228,18525155000.0,3
171,2750709000.0,1333539800.0,2222449200.0,1.2367011,6.420741,108.038704,68.32267,6310382600.0,3
172,2598327800.0,597506240.0,5470819000.0,2.4010706,1.9393357,91.1471,58.100452,8666653000.0,3
173,2072525800.0,126165270.0,10152119000.0,5.6700478,0.22461775,69.47743,41.565804,12350810000.0,3
174,82600810000.0,28755206000.0,597096900000.0,31.465145,53.060436,296.02234,137.27226,708492400000.0,3
175,42356638000.0,13393079000.0,201170220000.0,13.959251,21.60234,208.30037,118.34982,256930560000.0,3
176,3152626000.0,117009280.0,8578980400.0,8.860178,0.2408944,54.299217,31.90151,11848615000.0,3
177,116643490000.0,8054436400.0,738423000000.0,39.065777,21.607298,221.52971,146.5925,863125770000.0,3
178,20058681000.0,3899071000.0,99841420000.0,10.118968,7.850781,162.42375,97.166084,123807500000.0,3
179,9312970000.0,2401689900.0,23964609000.0,3.5267434,9.160476,147.80472,92.280365,35683220000.0,3
180,4508363000.0,559105200.0,20111397000.0,5.8537335,1.1008453,96.34361,59.846134,25180424000.0,3
181,2731763000.0,626894900.0,9374852000.0,3.1912425,1.5652808,93.0023,59.47834,12735192000.0,3
182,130594820000.0,31026532000.0,928536400000.0,35.19962,47.42669,349.2098,164.55325,1090219200000.0,3
183,106347120000.0,22813172000.0,798407800000.0,36.926,42.018364,254.0106,147.2786,927603360000.0,3
184,15456102000.0,2180248000.0,90047760000.0,13.216341,2.810514,133.44806,79.39667,107688124000.0,3
185,2564704300.0,156097020.0,18158926000.0,9.521703,0.20245697,69.81913,43.5531,20879727000.0,3
186,2227428900.0,211757810.0,15802166000.0,5.8311825,0.40895182,82.18323,49.55972,18241354000.0,3
187,2280995000.0,266393150.0,11425331000.0,5.370024,0.56909215,75.38362,48.02477,13974179000.0,3
188,118356165000.0,34301542000.0,934515300000.0,34.9371,40.92126,323.9586,165.48492,1087214100000.0,3
189,106777080000.0,47832592000.0,938272360000.0,34.926453,42.936382,477.55106,171.71237,1092981600000.0,3
190,19029730000.0,1954396900.0,102414610000.0,14.3344555,4.6852603,139.31944,82.75273,123401040000.0,3
191,14167513000.0,1212904800.0,82797806000.0,12.799761,2.444949,130.15459,81.79599,98178220000.0,3
192,3977972500.0,142675790.0,15448699000.0,8.909749,0.24857444,69.84885,43.23771,19569349000.0,3
193,2520941000.0,388224540.0,16092563000.0,4.552469,0.83697194,98.41956,62.17843,19003003000.0,3
194,78575270000.0,36112904000.0,568067160000.0,29.21215,60.10973,346.12814,143.55673,682816400000.0,3
195,21331620000.0,2371970300.0,115883170000.0,13.323951,6.3785863,150.29512,94.25257,139589440000.0,3
196,81009210000.0,12447882000.0,607188750000.0,33.547108,20.96043,212.5915,131.78375,700661760000.0,3
197,34275017000.0,7540820500.0,200378900000.0,15.523012,13.43504,191.26486,113.44503,242201530000.0,3
198,84266670000.0,10658117000.0,544642530000.0,28.061247,38.709774,221.72462,140.97595,639585400000.0,3
199,23491250000.0,2130363900.0,159625220000.0,19.485706,5.6899104,145.88367,90.109924,185249070000.0,3
200,4478683000.0,253724740.0,31883844000.0,11.04199,0.37376893,84.70084,53.152145,36617820000.0,3
201,1482200600.0,295393760.0,11632239000.0,4.9608235,0.29764026,78.485115,47.670685,13409833000.0,3
202,1597910500.0,262345780.0,10977937000.0,4.298432,0.4626065,82.38133,52.486156,12838192000.0,3
203,1386400000.0,438434720.0,5575634000.0,2.3697996,1.297252,84.064766,54.984207,7401970700.0,3
204,941138400.0,173578220.0,1050422500.0,2.4687274,0.647797,43.75296,32.432423,2165139500.0,3
205,110478746000.0,31773596000.0,761259600000.0,29.954933,35.236053,278.61227,156.01355,903583400000.0,3
206,37824963000.0,3273735200.0,249406160000.0,22.30229,9.626911,175.20924,112.91351,290507800000.0,3
207,4771041000.0,351351360.0,30705461000.0,9.412662,0.49257383,91.38716,55.288837,35827855000.0,3
208,4187669500.0,400482300.0,29442232000.0,8.368261,0.6541344,93.68012,63.02234,34031774000.0,3
209,99113780000.0,4093154800.0,587181700000.0,40.47645,17.078444,192.63292,133.22707,690393450000.0,3
210,6008940000.0,777780500.0,35074130000.0,7.4921284,1.772238,110.78012,66.48314,41862373000.0,3
211,6860760600.0,373312700.0,31847086000.0,11.094551,0.6137213,87.343704,53.34217,39082693000.0,3
212,4701325000.0,714395800.0,21796610000.0,6.4195404,0.8849281,96.6435,57.152172,27214305000.0,3
213,4763003000.0,752226200.0,8151098400.0,4.482376,2.6150706,81.477104,53.206738,13666328000.0,3
214,2129371500.0,147643920.0,9193353000.0,6.6670747,0.19206762,61.00893,38.63794,11470369000.0,3
215,1162786200.0,246182080.0,8352560600.0,3.689208,0.28972986,75.97579,47.85687,9761530000.0,3
216,82414790000.0,43684180000.0,643288800000.0,23.979712,62.24811,319.2367,159.4464,769441860000.0,3
217,79405530000.0,45926050000.0,755832850000.0,30.931625,28.226044,467.08408,158.59018,881265540000.0,3
218,106295900000.0,32893602000.0,754418500000.0,31.490696,50.132618,361.05692,157.3251,893672750000.0,3
219,90113930000.0,11092093000.0,530534200000.0,28.89295,31.939493,217.1677,136.18672,631750300000.0,3
220,19120181000.0,3388561700.0,96520900000.0,10.896048,7.0929513,158.01839,99.12005,119035220000.0,3
221,1188350500.0,359371170.0,8168339500.0,2.803122,0.7475562,87.62904,56.448578,9716062000.0,3
222,771697800.0,121773880.0,4476207000.0,3.04683,0.26974186,62.644547,38.107307,5369679000.0,3
223,3002513000.0,336248450.0,22149170000.0,6.978129,0.35370037,89.492096,56.896862,25489396000.0,3
224,75712290000.0,7468514000.0,501741680000.0,27.69835,26.516241,213.87633,135.81532,584934500000.0,3
225,28076638000.0,1332773100.0,178916690000.0,16.684246,5.9709644,164.12625,112.596115,208326100000.0,3
226,9442943000.0,787373900.0,46209065000.0,9.644112,1.4232409,113.9125,73.677444,56441074000.0,3
227,288710460.0,189437230.0,1280925600.0,1.3281853,0.26058853,54.22314,34.184185,1759073400.0,3
228,94957810000.0,29609710000.0,761411600000.0,27.27848,67.48108,281.3036,165.68683,886011700000.0,3
229,81922810000.0,37707910000.0,769167070000.0,31.821676,38.323154,329.19855,157.00739,888846700000.0,3
230,83792340000.0,41324180000.0,688672900000.0,30.204758,56.445374,396.0517,152.8269,813858360000.0,3
231,95593180000.0,10001210000.0,558407800000.0,35.670464,52.8038,209.73598,129.75198,664012700000.0,3
232,8342776300.0,504049380.0,50167546000.0,11.937211,0.95132244,103.27913,64.424194,59015905000.0,3
233,2334880500.0,264573380.0,17564970000.0,6.5804048,0.3419369,82.798225,51.929176,20165935000.0,3
234,62095413000.0,11731192000.0,432903850000.0,28.998697,24.280977,203.03279,118.60729,506744000000.0,3
235,24585118000.0,2126755200.0,90452950000.0,12.273032,6.3332195,144.22343,85.95408,117168360000.0,3
236,15492074000.0,631946050.0,77462650000.0,15.212333,1.3554766,115.530785,73.15429,93586670000.0,3
237,3304257000.0,114197420.0,18776926000.0,9.741507,0.16979612,70.39601,43.785152,22195382000.0,3
238,437115100.0,153148800.0,2947536000.0,1.7438593,0.2342383,67.94588,43.48344,3539085000.0,3
239,84205630000.0,41223676000.0,680365800000.0,25.214588,58.703323,328.45187,164.98314,805851900000.0,3
240,49787355000.0,2685559600.0,318116040000.0,36.723003,5.234154,147.64319,97.374,370592870000.0,3
241,28186810000.0,10852642000.0,186387610000.0,14.540777,14.659147,213.94318,113.8255,225447380000.0,3
242,7307144700.0,699014200.0,32486416000.0,6.848926,2.549336,116.46252,76.26814,40494285000.0,3
243,2197908700.0,365213100.0,9917532000.0,4.243924,0.90521604,80.476395,52.326233,12480654000.0,3
244,92955754000.0,17025355000.0,585913900000.0,33.56113,26.594217,232.86703,142.01828,695919840000.0,3
245,12946106000.0,4286613000.0,29316547000.0,4.1461654,11.947495,161.8746,102.24084,46552035000.0,3
246,75100940000.0,30901172000.0,653458150000.0,25.263245,42.80808,353.54962,162.3661,759511700000.0,3
247,6185140700.0,474942460.0,34481990000.0,10.227328,0.8809558,93.895386,53.98018,41142075000.0,3
248,81679794000.0,14269422000.0,556235750000.0,36.30723,40.201843,230.51036,126.22404,652204300000.0,3
249,13823945000.0,1679797200.0,88853955000.0,11.41374,3.7263148,140.81856,86.96208,104359750000.0,3
250,2385206000.0,133177880.0,13090126000.0,5.7607365,0.39692333,77.14226,50.479855,15608509000.0,3
251,593789500.0,216982620.0,4841926000.0,2.014596,0.36394772,78.62164,47.826157,5652698600.0,3
252,66858630000.0,14684826000.0,458470230000.0,27.816977,32.43704,229.32137,127.029816,540032800000.0,3
253,30117806000.0,3821182500.0,143126540000.0,12.951154,12.530274,173.20114,111.49743,177068950000.0,3
254,88399110000.0,4815638000.0,564503450000.0,37.214787,13.206688,195.22443,132.17448,657723000000.0,3
255,2817367600.0,333041340.0,15904714000.0,5.466067,0.3819061,86.78615,50.92857,19055122000.0,3
256,29509386000.0,2185994500.0,205578810000.0,17.455473,7.1817856,171.19458,110.85556,237277180000.0,3
257,27044040000.0,928573400.0,147428500000.0,22.534977,3.3481216,130.00504,79.40093,175402480000.0,3
258,20060983000.0,829577700.0,167831670000.0,23.155565,2.1279845,134.82108,94.67596,188723840000.0,3
259,7759291400.0,636056000.0,30915095000.0,8.632695,1.3907069,99.232895,63.222122,39312265000.0,3
260,2453339100.0,196464980.0,17358516000.0,7.3707623,0.4206045,76.6128,46.154324,20008320000.0,3
261,468174750.0,110682060.0,4413136400.0,2.8158662,0.1418829,63.120934,39.586483,4991993000.0,3
