,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{eff}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z
42,7597929000.0,2635766300.0,110133290000.0,27.04227,0.9127012,104.19138,56.133026,120376254000.0,0.1
43,9678756000.0,2353828600.0,83163520000.0,24.557835,0.7193583,95.76872,56.4741,95203560000.0,0.1
44,3029830000.0,7289367600.0,54354720000.0,8.812505,0.42958093,125.67403,76.60313,64697650000.0,0.1
45,4169912800.0,683850940.0,69746240000.0,28.532646,0.12885936,76.89211,41.5755,74603390000.0,0.1
46,3091670300.0,926296640.0,54789860000.0,21.561472,0.24599528,80.10128,44.55476,58811770000.0,0.1
47,1499607900.0,1237546900.0,25692020000.0,13.128636,0.19697015,72.85966,38.984863,28435153000.0,0.1
48,883125760.0,507738600.0,26564573000.0,13.36586,0.110696755,68.70856,40.21257,27958405000.0,0.1
49,317707500.0,318259000.0,1953377700.0,1.903422,0.118955754,54.209324,31.379799,2589344000.0,0.1
50,47256834000.0,132583604000.0,873436550000.0,38.460423,5.2652655,365.5283,152.86078,1053707800000.0,0.1
51,12860815000.0,28678124000.0,134132840000.0,11.565752,3.2546508,182.88712,105.03218,175725480000.0,0.1
52,14840455000.0,9971927000.0,167985020000.0,27.672955,0.720029,125.888214,67.67189,192811120000.0,0.1
53,5933597000.0,5272642000.0,151076180000.0,28.916582,0.38488668,122.57998,63.266525,162304600000.0,0.1
54,2750201600.0,11233498000.0,89033640000.0,13.303218,0.53507453,131.29205,71.54841,103035780000.0,0.1
55,3552945000.0,9576060000.0,84317400000.0,14.4458685,0.44255388,133.09021,69.3476,97469555000.0,0.1
56,2524555800.0,2388662500.0,105935680000.0,29.255758,0.41152215,101.604294,55.206562,110862020000.0,0.1
57,5020757500.0,684479360.0,41282740000.0,15.574829,0.2539955,81.2185,45.59674,46993250000.0,0.1
58,2302243300.0,684004400.0,34926660000.0,15.837385,0.12655465,73.50263,40.858063,37917204000.0,0.1
59,809747140.0,399707780.0,24784075000.0,13.525339,0.11169908,66.07174,38.200077,25993527000.0,0.1
60,33940236000.0,224728400000.0,1200867600000.0,32.496006,6.9324474,441.73572,196.31989,1459919900000.0,0.1
61,39262245000.0,215860940000.0,1121411700000.0,32.288433,11.098706,369.7717,190.35446,1377028800000.0,0.1
62,27706800000.0,70386794000.0,246276210000.0,14.63865,2.9044003,280.21527,148.73828,344526420000.0,0.1
63,9612145000.0,22124517000.0,169844470000.0,19.850178,2.1334968,170.93983,85.79777,201641400000.0,0.1
64,9481353000.0,4205744400.0,73787770000.0,18.291756,0.905408,104.82411,55.69576,87485600000.0,0.1
65,1032026400.0,332308100.0,14302537000.0,9.048044,0.08715177,63.078423,34.46651,15666870000.0,0.1
66,7484435500.0,28468100000.0,120548580000.0,16.71546,0.7674719,180.82886,82.587395,156564800000.0,0.1
67,2500032300.0,685028350.0,40886170000.0,20.925955,0.15099928,71.2188,40.30833,44073095000.0,0.1
68,2659725000.0,173666610.0,24908853000.0,20.218086,0.0595176,54.414623,33.487213,27742247000.0,0.1
69,8928982000.0,29812752000.0,98863140000.0,13.165708,0.9822104,150.49123,82.45303,137652550000.0,0.1
70,20168188000.0,11763453000.0,167942370000.0,35.229294,0.6669128,131.78221,63.09904,199893900000.0,0.1
71,4471764500.0,2560618000.0,110330220000.0,30.340162,0.245,97.46977,52.694927,117370460000.0,0.1
72,1870490200.0,3253506600.0,46023934000.0,14.209641,0.32733986,99.25486,52.71643,51160650000.0,0.1
73,40015770000.0,63284770000.0,311095230000.0,20.241049,3.0626154,210.30135,121.09605,414516020000.0,0.1
74,8481887700.0,19308603000.0,168087130000.0,20.907883,1.3546269,156.93947,83.20457,195912800000.0,0.1
75,7131835000.0,14644047000.0,132208060000.0,19.611574,0.5616163,140.68115,72.27128,154007850000.0,0.1
76,6534754300.0,5056710700.0,139016040000.0,29.155542,0.36273965,121.604774,61.678806,150622130000.0,0.1
77,2170932700.0,343092300.0,38597018000.0,20.968552,0.07576984,66.95445,35.510666,41111044000.0,0.1
78,120733020000.0,232221570000.0,2554562000000.0,70.61206,3.1698625,394.4383,178.25923,2908126400000.0,0.1
79,23078560000.0,35633880000.0,385942500000.0,35.59356,3.3429618,180.4597,98.877014,444714000000.0,0.1
80,25676225000.0,46302540000.0,265689300000.0,22.91563,2.6355886,216.57066,103.41386,337816520000.0,0.1
81,13102448000.0,17204374000.0,134896484000.0,17.93479,1.574658,147.70493,81.56568,165236560000.0,0.1
82,6805046300.0,2051187300.0,111510410000.0,26.383415,0.40759805,101.90765,55.469826,120372630000.0,0.1
83,3285405400.0,763618600.0,40305373000.0,19.127548,0.124691926,71.47399,42.026226,44358803000.0,0.1
84,1074517600.0,197644510.0,1814984.9,3.5659764,0.32438558,28.713428,18.300312,1273977200.0,0.1
85,474146460.0,126831340.0,453746.22,1.7193164,0.15801968,27.491356,12.104997,601431500.0,0.1
86,18866717000.0,67520897000.0,291334600000.0,18.028278,6.4350123,232.48306,129.56004,377849220000.0,0.1
87,4851658000.0,5057648000.0,143529020000.0,34.10574,0.4402084,122.1767,59.342224,153459110000.0,0.1
88,9110331000.0,7088732000.0,77411385000.0,16.164768,0.6059304,113.860146,61.99706,93625070000.0,0.1
89,9378007000.0,7824339500.0,42499690000.0,8.744222,1.7147563,121.70976,72.82196,59721130000.0,0.1
90,3433225200.0,2174938400.0,74126710000.0,19.492737,0.23119745,97.4111,54.0205,79743760000.0,0.1
91,2359307300.0,1781101800.0,54538936000.0,19.581188,0.18659234,84.28392,49.12071,58685650000.0,0.1
92,14608058000.0,23934372000.0,162365830000.0,20.85669,1.1399583,149.76129,79.23511,200942260000.0,0.1
93,15363148000.0,8719120000.0,90727470000.0,16.156614,1.7231991,124.3912,70.276024,114824700000.0,0.1
94,6942080000.0,17092920000.0,31705063000.0,6.256222,1.2317785,153.36191,79.43656,55793410000.0,0.1
95,2907860000.0,8141844000.0,72308550000.0,11.816474,0.5567969,126.724106,68.70377,83381300000.0,0.1
96,1232874900.0,2405331500.0,26091772000.0,7.747352,0.2758952,95.82885,54.580105,29738697000.0,0.1
97,1305777800.0,1755150100.0,24785435000.0,7.6331463,0.27984273,91.29916,54.099224,27854025000.0,0.1
98,42683445000.0,23199214000.0,452072400000.0,50.116947,3.67267,157.55016,84.1616,517982220000.0,0.1
99,18184954000.0,80708985000.0,120375250000.0,8.269059,6.7307367,270.84155,152.18456,219468280000.0,0.1
100,1385903600000.0,308038100000.0,16366944000000.0,257.1594,12.813136,487.2989,265.6001,18061420000000.0,0.1
101,72124900000.0,83225264000.0,1165391000000.0,74.60112,3.904938,315.49857,124.07174,1321001500000.0,0.1
102,36361960000.0,63071265000.0,706424400000.0,53.5694,2.0972052,220.1679,107.468414,805973900000.0,0.1
103,18428355000.0,81365170000.0,145640750000.0,8.768935,7.4428067,271.00958,158.95628,245648500000.0,0.1
104,27206033000.0,12478221000.0,177996500000.0,24.893978,1.5291837,137.8328,76.74104,217706900000.0,0.1
105,25471887000.0,11430195000.0,158816630000.0,23.906166,2.0228207,134.22725,72.5458,195732850000.0,0.1
106,7906630700.0,5510363600.0,136443760000.0,26.066544,0.54833794,116.34983,64.39882,149875900000.0,0.1
107,8355887600.0,1493508100.0,94682325000.0,36.04152,0.18585405,79.39784,44.838116,104536930000.0,0.1
108,1947034400.0,11043835000.0,30021214000.0,6.1416183,1.3149757,132.93257,68.60254,43041220000.0,0.1
109,4574972000.0,1356078300.0,54512170000.0,21.634783,0.21113588,79.41152,45.15533,60448793000.0,0.1
110,13520622000.0,4737037000.0,65989680000.0,16.117647,0.98317236,106.833405,57.345066,84261250000.0,0.1
111,8049563600.0,3606327300.0,45979017000.0,10.793449,1.0903924,107.53184,63.589497,57644950000.0,0.1
112,2781780000.0,363745300.0,26728378000.0,15.532218,0.1251745,65.40982,35.849594,29873902000.0,0.1
113,24426967000.0,15803098000.0,273437470000.0,33.88104,0.8632958,143.08113,77.19855,313684430000.0,0.1
114,7875698000.0,25092825000.0,229157750000.0,23.826696,1.2911038,169.68103,87.42464,262160400000.0,0.1
115,3310138600.0,448362530.0,38248993000.0,21.511173,0.11131966,68.22903,37.930107,42007495000.0,0.1
116,13694269000.0,15496748000.0,246102870000.0,33.11259,1.2225529,149.35086,78.60717,275315950000.0,0.1
117,4453113300.0,2855075800.0,40854405000.0,12.968483,0.2832634,90.27378,52.777084,48171442000.0,0.1
118,5723058700.0,979592100.0,28770234000.0,18.866112,0.14727008,67.50514,35.00455,35472884000.0,0.1
119,5992101400.0,1239801000.0,43942150000.0,15.654339,0.206772,84.66013,48.440556,51180190000.0,0.1
120,2966025500.0,2002640800.0,28253872000.0,12.17531,0.49912858,79.99366,45.342907,33224608000.0,0.1
121,1492673300.0,805463940.0,21954060000.0,9.475791,0.12000499,74.405426,40.7054,24257253000.0,0.1
122,10870467000.0,35166500000.0,189575630000.0,19.589155,1.5955273,195.42706,95.10509,235718180000.0,0.1
123,6273678300.0,16266328000.0,105211050000.0,16.022636,0.74855024,135.27034,72.00156,127780370000.0,0.1
124,5873222000.0,535338660.0,61209460000.0,24.716038,0.117535084,79.421234,42.879894,67619414000.0,0.1
125,778671360000.0,294018550000.0,10045112000000.0,271.62207,9.396984,483.44904,191.50291,11118297000000.0,0.1
126,24865194000.0,128197870000.0,898260100000.0,34.103218,2.712202,340.66928,155.96169,1051622640000.0,0.1
127,28995045000.0,26228468000.0,163114060000.0,17.42001,3.1777039,165.26865,95.17597,218377930000.0,0.1
128,6643223600.0,6690130400.0,38538030000.0,9.1340475,0.6381448,113.87912,61.883633,51893846000.0,0.1
129,52769845000.0,71585130000.0,481972900000.0,29.440693,5.2338066,243.31612,119.153465,606481150000.0,0.1
130,3716042500.0,2754968800.0,57023656000.0,17.230213,0.45630798,90.87506,50.330948,63501980000.0,0.1
131,12245888000.0,85073890000.0,101345580000.0,6.345564,5.425976,299.72153,157.60374,198873120000.0,0.1
132,8737615000.0,20907151000.0,112760030000.0,15.190441,0.66631526,153.43265,78.07805,142463390000.0,0.1
133,9373568000.0,2672294100.0,91285130000.0,22.560528,0.47575435,102.49477,54.65996,103341290000.0,0.1
134,8134132700.0,991489700.0,87232260000.0,28.460793,0.20838557,93.621475,52.013977,96362730000.0,0.1
135,655048250000.0,249228750000.0,7511545000000.0,172.64798,12.561036,446.04926,208.42587,8416435600000.0,0.1
136,12221111000.0,77732010000.0,175798090000.0,10.112253,6.300883,238.85832,145.71278,265883320000.0,0.1
137,34004646000.0,13857420000.0,337525500000.0,42.20037,2.050204,146.63869,78.54792,385415000000.0,0.1
138,8872461000.0,16429433000.0,193615790000.0,21.614342,1.3268819,155.351,86.11436,218960120000.0,0.1
139,16907722000.0,17432660000.0,110489936000.0,16.565723,1.5201172,137.85739,82.00253,144865790000.0,0.1
140,7931817500.0,1414469000.0,86324770000.0,33.817448,0.17014402,80.61301,43.209175,95676610000.0,0.1
141,364305380.0,928597570.0,1626680300.0,1.7053839,0.25852075,62.17407,43.410004,2929350100.0,0.1
142,502213150000.0,300332000000.0,8484943000000.0,140.24448,14.822498,400.8053,252.504,9288059000000.0,0.1
143,903419840.0,2420604000.0,11814645000.0,4.371766,0.21617405,86.62945,54.60183,15138669000.0,0.1
144,6317601000.0,1452113300.0,99838700000.0,29.035828,0.20946445,93.40068,50.043983,107614410000.0,0.1
145,6140984300.0,2350050300.0,78561180000.0,25.560226,0.23199914,87.46255,47.885624,87058450000.0,0.1
146,261700780000.0,144497230000.0,3633063100000.0,147.78926,9.294176,367.68402,153.1227,4039589500000.0,0.1
147,76115290000.0,86288286000.0,954085900000.0,48.806103,7.889256,260.52512,134.46173,1116711400000.0,0.1
148,19656770000.0,16256301000.0,232568550000.0,30.224197,1.5758804,151.4516,82.220955,268517900000.0,0.1
149,8560793600.0,3817299700.0,72886624000.0,16.64347,0.7839439,105.484436,59.96741,85275890000.0,0.1
150,434096300.0,112137450.0,0.0,1.6887832,0.22223215,27.518267,13.49894,546233800.0,0.1
151,422338500000.0,256511510000.0,5688374000000.0,171.53554,13.671146,407.69974,178.05891,6367775600000.0,0.1
152,20673417000.0,30505500000.0,187120420000.0,18.738811,1.0871513,168.52785,90.96819,238334840000.0,0.1
153,15718828000.0,3633384200.0,117761210000.0,25.62543,0.89520186,109.74032,61.77708,137127090000.0,0.1
154,853371970.0,1414825600.0,6239918600.0,3.14244,0.15899417,76.52378,46.64132,8518492700.0,0.1
155,304236800000.0,252392620000.0,7694942000000.0,199.59319,3.1665685,449.62186,190.83444,8252019400000.0,0.1
156,346618950000.0,167885600000.0,4279031800000.0,177.16098,10.556797,312.91556,152.71497,4793869000000.0,0.1
157,115907610000.0,92808910000.0,1152090800000.0,57.948963,4.3883853,296.7623,137.06398,1361059000000.0,0.1
158,2468231400.0,914347260.0,32019059000.0,14.061612,0.17471893,76.69981,41.07882,35401638000.0,0.1
159,382449800.0,104082260.0,1361238.8,1.425214,0.15850501,28.61752,8.928828,487893280.0,0.1
160,7709694500.0,25713478000.0,73228300000.0,9.815851,1.0417286,160.10497,91.27144,106721214000.0,0.1
161,11030202000.0,8282636000.0,144114350000.0,30.342976,1.2131946,116.45554,60.811077,163440200000.0,0.1
162,215112990000.0,221454960000.0,3941246200000.0,123.78867,3.8451257,361.57898,165.73051,4378237600000.0,0.1
163,20602958000.0,20873695000.0,161582660000.0,17.774971,1.099548,156.9419,96.229546,203101300000.0,0.1
164,2486939400.0,3031359000.0,43786060000.0,11.294818,0.33445954,97.999176,60.287807,49319430000.0,0.1
165,613042900.0,1930611700.0,12208043000.0,4.489315,0.20795855,86.794685,49.112625,14764817000.0,0.1
166,334662240000.0,275531960000.0,4770772000000.0,164.41713,7.0064154,347.7318,166.89311,5381439000000.0,0.1
167,35855800000.0,80956070000.0,561778260000.0,30.584558,3.9356487,251.79808,128.78764,678731450000.0,0.1
168,10876857000.0,17052646000.0,219188950000.0,23.309862,0.8716319,176.21072,87.49813,247179080000.0,0.1
169,360490370000.0,288574640000.0,5112714000000.0,166.07603,10.5576315,406.8679,166.57808,5762312000000.0,0.1
170,13675008000.0,16405902000.0,184964220000.0,26.22029,0.89056325,143.97105,76.664474,215073310000.0,0.1
171,10569362000.0,3928805600.0,82202485000.0,20.900473,0.528082,100.20404,52.836723,96706770000.0,0.1
172,2986179800.0,678491460.0,31970961000.0,16.813042,0.15365191,68.23509,37.99505,35640676000.0,0.1
173,12711716000.0,2777211100.0,62919180000.0,18.78361,0.64095336,94.73828,56.295757,78419060000.0,0.1
174,7701508600.0,1294562000.0,42935740000.0,15.492965,0.35979936,84.953606,49.780197,51936700000.0,0.1
175,13594756000.0,2169680100.0,121046340000.0,37.041706,0.4532268,92.185234,50.245693,136817295000.0,0.1
176,4924212000.0,933958140.0,61437700000.0,18.591536,0.20615636,88.3687,52.583252,67303895000.0,0.1
177,346496600000.0,182759540000.0,4894194000000.0,180.71333,11.149264,432.37192,158.15381,5423816500000.0,0.1
178,20762400000.0,11284775000.0,144952870000.0,21.622532,2.0178833,136.98969,76.23229,177020650000.0,0.1
179,5256027000.0,12354587000.0,78374220000.0,9.760381,0.6748786,155.62856,85.367546,96036220000.0,0.1
180,1530215000.0,342381860.0,34923938000.0,22.278393,0.096002996,64.1236,33.923367,36796543000.0,0.1
181,277060200000.0,283132720000.0,4360416000000.0,139.62836,3.333423,501.68164,170.2147,4921251000000.0,0.1
182,7308860000.0,12684315000.0,41545007000.0,8.478377,1.2825406,125.34327,79.044525,61556417000.0,0.1
183,5391535000.0,2873057300.0,61996257000.0,15.195241,0.33105063,100.78704,58.106792,70269730000.0,0.1
184,3166519800.0,2024327600.0,53512114000.0,15.575799,0.28627735,92.7112,54.04868,58711642000.0,0.1
185,323860200000.0,143793360000.0,4240089500000.0,142.8271,5.042859,346.2421,161.18033,4708135000000.0,0.1
186,31902476000.0,15475386000.0,290229680000.0,34.12425,2.2935991,151.02577,81.2501,337640900000.0,0.1
187,5910693000.0,56876487000.0,61984010000.0,5.4344277,3.450782,225.2583,138.75296,124891914000.0,0.1
188,16505261000.0,23735953000.0,262154620000.0,30.866175,0.6891641,199.53577,89.09134,302489730000.0,0.1
189,28494803000.0,17347205000.0,166353350000.0,21.442442,1.5703045,145.87534,83.31665,212233240000.0,0.1
190,7753981000.0,6832280000.0,108810170000.0,18.865164,1.2107122,123.83745,70.12419,123417125000.0,0.1
191,3371390500.0,601509950.0,46312972000.0,19.477396,0.15923388,75.46777,40.983112,50285870000.0,0.1
192,193411810000.0,233543710000.0,4625706500000.0,163.80531,3.052363,410.1025,159.4266,5053111000000.0,0.1
193,3125409800.0,474249400.0,72939710000.0,42.5845,0.109379716,67.80794,37.247246,76541860000.0,0.1
194,10133390000.0,6516011000.0,125475810000.0,25.482124,0.81586,118.24124,64.61754,142142490000.0,0.1
195,10108962000.0,3963128800.0,68310590000.0,17.12452,0.29205787,103.46557,54.974068,82390780000.0,0.1
196,24774430000.0,7578119000.0,153305870000.0,25.807419,0.7735906,125.52076,71.858505,185670000000.0,0.1
197,165215140000.0,189925260000.0,4871016000000.0,161.3692,3.301188,498.6348,163.4885,5226769000000.0,0.1
198,30094901000.0,65705410000.0,480856670000.0,26.426054,1.6731119,256.5587,133.43501,576801140000.0,0.1
199,62126400000.0,75380670000.0,856289100000.0,53.440563,2.4173691,235.21771,125.481544,993980840000.0,0.1
200,6577322000.0,1338815100.0,37385515000.0,11.274224,0.61085856,93.237755,54.93947,45308223000.0,0.1
201,848234600.0,1226946700.0,8306733000.0,4.852644,0.25653532,70.70189,38.101738,10381914000.0,0.1
202,49261138000.0,109945315000.0,1221938100000.0,55.608597,3.2633176,239.53612,134.66284,1381280000000.0,0.1
203,145136000000.0,199339430000.0,3542967000000.0,121.00205,3.6484058,380.14914,157.75986,3887853200000.0,0.1
204,27436503000.0,35937477000.0,470053000000.0,51.464005,0.8905133,196.3057,92.703415,533507900000.0,0.1
205,146613000000.0,103757540000.0,3727544000000.0,139.816,2.4097724,309.82574,173.5948,3978279800000.0,0.1
206,175148370000.0,212785840000.0,4096482600000.0,126.98254,2.7582393,391.8522,164.25008,4484884300000.0,0.1
207,7188935000.0,14711427000.0,72614370000.0,11.698722,0.6950396,140.89899,75.74227,94554010000.0,0.1
208,2115411100.0,483604400.0,30724975000.0,17.80879,0.08895618,66.57747,35.087322,33323987000.0,0.1
209,4882581500.0,751645800.0,31256764000.0,12.259309,0.20483628,80.472824,47.115322,36894495000.0,0.1
210,1231873300.0,252914900.0,6676876300.0,4.877059,0.11845513,60.799118,40.070824,8161664000.0,0.1
211,2930734300.0,24072563000.0,86007600000.0,10.140394,0.8021944,161.92532,89.2895,113051886000.0,0.1
212,20800303000.0,10198444000.0,179643600000.0,28.890787,0.8942099,130.24564,68.95509,210654510000.0,0.1
213,121826230000.0,119953250000.0,3060753200000.0,130.20131,2.7748883,281.79913,163.72263,3302696000000.0,0.1
214,34285068000.0,80960180000.0,349498050000.0,20.525124,3.4775865,269.7336,144.30675,464953050000.0,0.1
215,6656836600.0,7543913500.0,42233340000.0,7.723955,1.6711214,125.983696,73.95609,56452870000.0,0.1
216,390665120.0,235197520.0,453746.22,1.5495673,0.16077735,30.110138,13.153939,626316400.0,0.1
217,50535264000.0,23320187000.0,530737950000.0,60.24181,2.2198257,183.7292,88.461655,604683760000.0,0.1
218,24313348000.0,17536954000.0,209201070000.0,23.652401,0.67978865,153.60603,87.34739,251073020000.0,0.1
219,11138739000.0,6097495000.0,83529245000.0,16.40439,1.2930583,116.90846,64.99482,100787330000.0,0.1
220,11124056000.0,5166688000.0,73896660000.0,21.214586,0.548122,98.11885,52.97527,90199860000.0,0.1
221,3697715200.0,2359669500.0,39548977000.0,14.509889,0.22921532,88.36492,47.105362,45616873000.0,0.1
222,3743509200.0,1452845700.0,41315865000.0,15.46398,0.18748054,81.89083,44.65813,46517936000.0,0.1
223,6811302400.0,2314477600.0,40564460000.0,14.84061,0.25122225,87.19827,46.57631,49697935000.0,0.1
224,6219869000.0,5527742500.0,52081450000.0,12.3201885,0.78114665,107.52621,60.41133,63842275000.0,0.1
225,10995831000.0,5515288600.0,56985084000.0,11.5885515,1.2262621,117.21697,67.71439,73507120000.0,0.1
226,6792699000.0,1419691300.0,62230390000.0,19.262821,0.1539012,88.90398,50.684677,70447400000.0,0.1
227,2360298500.0,799865500.0,31710056000.0,17.082113,0.12790897,76.30379,37.33868,34870220000.0,0.1
228,137073710000.0,104650940000.0,2474567000000.0,122.09192,2.4792361,291.43878,140.0631,2716590400000.0,0.1
229,30786738000.0,18184590000.0,181873740000.0,22.441568,2.042006,148.85007,88.53957,230861420000.0,0.1
230,4318480000.0,4440897500.0,80411550000.0,16.619328,0.69765925,121.31675,66.873985,89191290000.0,0.1
231,5064711000.0,2898476500.0,30812547000.0,8.94526,0.38019353,97.45077,59.15771,38784680000.0,0.1
232,209957720000.0,147823380000.0,2368814200000.0,120.66665,7.2747345,350.5078,135.96426,2726735000000.0,0.1
233,13632693000.0,9773799000.0,75835970000.0,13.500938,0.8919198,126.563805,74.88334,99257340000.0,0.1
234,8517713000.0,5641061400.0,92516140000.0,19.795517,0.3807381,109.02396,60.865086,106685530000.0,0.1
235,4411322000.0,3386840800.0,95328460000.0,22.111816,0.26113707,105.70812,57.123207,103139440000.0,0.1
236,4242589700.0,14975024000.0,30689128000.0,5.2093296,1.532326,162.85277,85.79631,49967022000.0,0.1
237,224910770000.0,109858865000.0,2558971000000.0,114.72972,8.326493,280.6267,142.60005,2893992700000.0,0.1
238,39470326000.0,105319410000.0,1173641900000.0,67.54026,4.0386424,249.27573,124.12596,1318554300000.0,0.1
239,1920779500.0,278658370.0,27325508000.0,18.54362,0.08439085,61.29797,32.84863,29524947000.0,0.1
240,1837532800.0,5628111000.0,50267820000.0,9.594028,0.9968546,120.67545,71.27336,57757385000.0,0.1
241,158083970000.0,182960870000.0,2567111200000.0,103.22646,3.7415287,329.33646,143.91554,2908336000000.0,0.1
242,176462500000.0,140496680000.0,2275494300000.0,93.04221,2.191262,266.51212,141.38719,2592611500000.0,0.1
243,13951984000.0,4049035800.0,182548020000.0,40.890587,0.55188066,113.42418,59.564945,200566050000.0,0.1
244,1029807740.0,1140507800.0,5489876000.0,3.023216,0.25915897,74.10381,43.136665,7665799700.0,0.1
245,146936560000.0,119724850000.0,1861662800000.0,101.75781,3.579735,276.58554,125.99167,2128484600000.0,0.1
246,52384375000.0,11869048000.0,364031540000.0,61.300175,2.3158352,140.0041,70.9629,428304900000.0,0.1
247,12191871000.0,3737078500.0,116939020000.0,29.354046,0.28356114,106.78339,60.46757,132883280000.0,0.1
248,6998928400.0,476987400.0,58209292000.0,23.839867,0.15924112,77.53497,46.046913,65688210000.0,0.1
249,3337678800.0,2432587000.0,24007715000.0,7.0163336,0.42728987,95.56259,56.138905,29785754000.0,0.1
250,1538870300.0,1598303900.0,16898872000.0,7.0647078,0.19339849,81.31019,44.449352,20036047000.0,0.1
